
# Surface 0 of 1 surfaces

# Curve title: ""potential-pos_inverted_contourtmp0.dat""

# Contour 0, label:        4
 0.391244  0.352896  1.9 
 0.352896  0.391244  1.9 
 0.304289  0.43158  1.9 
 0.219701  0.478199  1.9 
 0.217334  0.479508  1.9 
 0.130379  0.513022  1.9 
 0.0434239  0.528078  1.9 
-0.0435311  0.528055  1.9 
-0.130486  0.513005  1.9 
-0.217441  0.479475  1.9 


# Contour 22, label:      1.8
-0.217441  0.513953  1.8 
-0.281988  0.478199  1.8 
-0.304396  0.465845  1.8 
-0.391351  0.394514  1.8 
-0.394621  0.391244  1.8 
-0.465943  0.304289  1.8 
-0.478306  0.281833  1.8 
-0.513971  0.217334  1.8 
-0.542662  0.130379  1.8 
-0.555399  0.0434239  1.8 
-0.555399 -0.0435311  1.8 
-0.542662 -0.130486  1.8 
-0.513916 -0.217441  1.8 
-0.478306 -0.281815  1.8 
-0.465869 -0.304396  1.8 
-0.394483 -0.391351  1.8 
-0.391351 -0.394483  1.8 
-0.304396 -0.465869  1.8 
-0.281815 -0.478306  1.8 
-0.217441 -0.513916  1.8 
-0.130486 -0.542662  1.8 
-0.0435311 -0.555399  1.8 
 0.0434239 -0.555399  1.8 
 0.130379 -0.542662  1.8 
 0.217334 -0.513971  1.8 
 0.281833 -0.478306  1.8 
 0.304289 -0.465943  1.8 
 0.391244 -0.394621  1.8 
 0.394514 -0.391351  1.8 
 0.465845 -0.304396  1.8 
 0.478199 -0.281988  1.8 
 0.513953 -0.217441  1.8 
 0.542652 -0.130486  1.8 
 0.555374 -0.0435311  1.8 
 0.55538  0.0434239  1.8 
 0.542659  0.130379  1.8 
 0.513973  0.217334  1.8 
 0.478199  0.28199  1.8 
 0.465909  0.304289  1.8 
 0.394606  0.391244  1.8 
 0.391244  0.394606  1.8 
 0.304289  0.465909  1.8 
 0.28199  0.478199  1.8 
 0.217334  0.513973  1.8 
 0.130379  0.542659  1.8 
 0.0434239  0.55538  1.8 
-0.0435311  0.555374  1.8 
-0.130486  0.542652  1.8 
-0.217441  0.513953  1.8 


# Contour 23, label:      1.7
-0.130486  0.574658  1.7 
-0.159351  0.565154  1.7 
-0.217441  0.548432  1.7 
-0.304396  0.505188  1.7 
-0.342592  0.478199  1.7 
-0.391351  0.440571  1.7 
-0.440678  0.391244  1.7 
-0.478306  0.342485  1.7 
-0.505295  0.304289  1.7 
-0.548463  0.217334  1.7 
-0.565261  0.158924  1.7 
-0.574651  0.130379  1.7 
-0.588996  0.0434239  1.7 
-0.588996 -0.0435311  1.7 
-0.574651 -0.130486  1.7 
-0.565261 -0.158992  1.7 
-0.548422 -0.217441  1.7 
-0.505211 -0.304396  1.7 
-0.478306 -0.342446  1.7 
-0.44054 -0.391351  1.7 
